,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,10258835,Alan Wake-心灵杀手-2010-黑桐谷歌视频攻略,http://www.bilibili.com/video/av10258835,2017-05-02,03:03:38,589:03,95460,2353,1137,2040,6511
1,10150031,黑桐谷歌【尼尔：机械纪元】直播实况,http://www.bilibili.com/video/av10150031,2017-04-28,02:44:01,1248:05,223353,8168,1150,6078,3242
2,10120347,黑桐谷歌【塞尔达传说-荒野之息】07,http://www.bilibili.com/video/av10120347,2017-04-27,12:05:58,52:48,78095,2310,749,339,2174
3,10099321,黑桐谷歌【塞尔达传说-荒野之息】06,http://www.bilibili.com/video/av10099321,2017-04-26,00:00:59,55:16,84644,2964,614,351,2275
4,10082415,黑桐谷歌【塞尔达传说-荒野之息】05,http://www.bilibili.com/video/av10082415,2017-04-24,22:44:14,44:14,98119,3094,624,379,2613
5,9984132,黑桐谷歌【塞尔达传说-荒野之息】04,http://www.bilibili.com/video/av9984132,2017-04-20,23:50:07,51:35,124547,3428,579,461,2872
6,9915445,黑桐谷歌【塞尔达传说-荒野之息】03,http://www.bilibili.com/video/av9915445,2017-04-18,00:00:04,53:41,147573,4084,697,519,3380
7,9825238,黑桐谷歌【塞尔达传说-荒野之息】02,http://www.bilibili.com/video/av9825238,2017-04-14,00:03:21,56:56,174353,4170,808,637,4128
8,9800429,黑桐谷歌【塞尔达传说-荒野之息】01,http://www.bilibili.com/video/av9800429,2017-04-13,00:00:00,57:31,340135,8271,1768,2280,10102
9,9108412,黑桐谷歌【仁王】19 女王之眼 （完）,http://www.bilibili.com/video/av9108412,2017-03-11,23:00:10,18:05,122289,1484,580,282,3748
10,9085004,黑桐谷歌【仁王】18 魔王耀变,http://www.bilibili.com/video/av9085004,2017-03-10,23:00:44,50:52,107111,3141,475,249,1954
11,9039363,黑桐谷歌【仁王】17 佐和山的武士,http://www.bilibili.com/video/av9039363,2017-03-09,23:00:20,22:10,65611,1030,225,179,1101
12,9039166,黑桐谷歌【仁王】16 不净灵山,http://www.bilibili.com/video/av9039166,2017-03-08,23:00:22,23:03,75218,1247,264,168,1123
13,9021201,黑桐谷歌【仁王】15 逢魔之源,http://www.bilibili.com/video/av9021201,2017-03-07,23:00:02,10:57,76069,868,266,177,1187
14,9006343,黑桐谷歌【仁王】14 关原,http://www.bilibili.com/video/av9006343,2017-03-07,05:00:48,16:19,80754,1269,325,191,1171
15,9006101,黑桐谷歌【仁王】13 不死之焰,http://www.bilibili.com/video/av9006101,2017-03-06,05:00:47,24:54,85127,1478,421,192,1296
16,8995016,黑桐谷歌【仁王】12 秽土之城,http://www.bilibili.com/video/av8995016,2017-03-05,11:27:39,25:10,97446,1853,401,268,1381
17,8970891,黑桐谷歌【仁王】11 对彼岸的思念,http://www.bilibili.com/video/av8970891,2017-03-04,10:49:12,13:05,101496,1046,467,250,1471
